"ID","year","county","month","precip","avgT","minT","frozen"
33107012015,2015,"Mercer","Apr",3.46,51.1,39.7,0
33107012015,2015,"Mercer","May",4.27,64.8,53.5,0
33107012015,2015,"Mercer","Jun",12.02,69.5,60.4,0
33107012015,2015,"Mercer","Jul",6.74,71.6,61.7,0
33107012015,2015,"Mercer","Aug",3.31,70.2,59.5,0
33107012015,2015,"Mercer","Sep",1.57,68.4,56.8,0
33107012015,2015,"Mercer","Oct",2.1,54.9,44.3,0
33107012015,2015,"Mercer","Nov",2.19,46.1,36.3,0
33107012015,2015,"Mercer","Dec",4.77,41.7,34.5,0
33107012016,2016,"Mercer","Jan",1.32,26,18.2,1
33107012016,2016,"Mercer","Feb",2.24,32.4,23.8,1
33107012016,2016,"Mercer","Mar",4.82,45.8,37,0
33107012016,2016,"Mercer","Apr",2.86,49.6,38.2,0
33107012016,2016,"Mercer","May",3.09,60.2,49.6,0
33107012016,2016,"Mercer","Jun",2.53,71.8,59.8,0
33107012016,2016,"Mercer","Jul",1.68,74.2,63.2,0
33107012016,2016,"Mercer","Aug",5.28,75,65.1,0
33107012016,2016,"Mercer","Sep",3.12,68.8,57.2,0
33107012016,2016,"Mercer","Oct",3.04,57.8,47.1,0
33107012016,2016,"Mercer","Nov",1.44,46,35.8,0
33107012016,2016,"Mercer","Dec",1.6,27.7,20.9,1
33107012017,2017,"Mercer","Jan",5.27,32.3,25.4,1
33107012017,2017,"Mercer","Feb",1.4,40.3,31.1,1
33107012017,2017,"Mercer","Mar",3.56,40,31.6,1
33107012017,2017,"Mercer","Apr",3.43,55,43.3,0
33107012017,2017,"Mercer","May",8.09,58.8,48.2,0
33107012017,2017,"Mercer","Jun",5.18,70.4,59.2,0
33107012017,2017,"Mercer","Jul",5.9,72.6,62.9,0
33107012017,2017,"Mercer","Aug",1.84,68.6,57,0
33107012017,2017,"Mercer","Sep",1.27,66.4,54.7,0
33107012017,2017,"Mercer","Oct",2.9,56.7,46.4,0
33107012017,2017,"Mercer","Nov",5.83,41,32.1,0
33107012017,2017,"Mercer","Dec",1.03,27.2,19.8,1
33107012018,2018,"Mercer","Jan",1.5,23.8,16,1
33107012018,2018,"Mercer","Feb",4.04,34,25.4,1
33107012018,2018,"Mercer","Mar",3.59,35.3,26.8,1
33107012018,2018,"Mercer","Apr",3.39,43.1,32.1,0
33107012018,2018,"Mercer","May",2.96,68,55.8,0
33107012018,2018,"Mercer","Jun",5.29,71.8,61.3,0
33107012018,2018,"Mercer","Jul",2.52,73,62.3,0
33107012018,2018,"Mercer","Aug",5.51,73.1,63.7,0
33107012018,2018,"Mercer","Sep",4.09,69.2,59.1,0
33107012018,2018,"Mercer","Oct",3.06,53.9,43.9,0
33107012018,2018,"Mercer","Nov",4.65,35.2,29.3,1
33107012018,2018,"Mercer","Dec",3.26,33.2,26.5,1
33107012019,2019,"Mercer","Jan",2.74,25.1,17.2,1
33107012019,2019,"Mercer","Feb",3.64,29.9,22.3,1
33107012019,2019,"Mercer","Mar",3.71,35.2,26.3,1
33107012019,2019,"Mercer","Apr",6.78,50.2,40,0
33107012019,2019,"Mercer","May",7.18,61.1,51.3,0
33107012019,2019,"Mercer","Jun",4.48,69.3,58.9,0
33107012019,2019,"Mercer","Jul",4.1,76.3,65.9,0
33107012019,2019,"Mercer","Aug",2.5,70.8,60.3,0
33107012019,2019,"Mercer","Sep",1.95,69.3,58.1,0
33107012019,2019,"Mercer","Oct",3.49,55.4,43.9,0
33107012019,2019,"Mercer","Nov",1.29,36,27.5,1
33107012019,2019,"Mercer","Dec",2.61,34.3,26.4,1
33107012020,2020,"Mercer","Jan",3.93,33.1,27,1
33107012020,2020,"Mercer","Feb",2.78,30.7,23.9,1
33107012020,2020,"Mercer","Mar",5.71,43,35,0
33107012020,2020,"Mercer","Apr",2.85,47.4,36.5,0
33107012020,2020,"Mercer","May",5.23,58.8,48.4,0
33107012020,2020,"Mercer","Jun",2.55,71.7,60.2,0
33107012020,2020,"Mercer","Jul",3.3,76.3,65.3,0
33107012020,2020,"Mercer","Aug",2.46,71.3,60,0
33107012020,2020,"Mercer","Sep",4.42,64.3,52.3,0
33107012020,2020,"Mercer","Oct",4.8,52,41.5,0
33107012020,2020,"Mercer","Nov",2.34,45.7,35.6,0
33107012020,2020,"Mercer","Dec",1.04,32,25.1,1
33107012021,2021,"Mercer","Jan",1.83,29,24.2,1
33107012021,2021,"Mercer","Feb",1.98,21.4,14.4,1
33107012021,2021,"Mercer","Mar",2.72,44.3,32,0
33107012021,2021,"Mercer","Apr",2.34,51.1,39.8,0
33107012021,2021,"Mercer","May",3.85,58.4,47.1,0
33107012021,2021,"Mercer","Jun",3.79,72.2,61.8,0
33107012021,2021,"Mercer","Jul",4.65,73.4,63.2,0
33107012021,2021,"Mercer","Aug",3.7,74.1,63.3,0
33107012021,2021,"Mercer","Sep",4.64,67,55.3,0
33107012021,2021,"Mercer","Oct",6.14,59.8,50.9,0
33107012021,2021,"Mercer","Nov",1.26,39.6,30.3,1
33107012021,2021,"Mercer","Dec",4.36,38.7,30,1
33109012001,2001,"Miami","Jan",0.98,27.6,20.6,1
33109012001,2001,"Miami","Feb",1.46,33.7,25.6,1
33109012001,2001,"Miami","Mar",0.99,36.7,27.8,1
33109012001,2001,"Miami","Apr",3.59,55.1,43,0
33109012001,2001,"Miami","May",5.73,63.1,52,0
33109012001,2001,"Miami","Jun",3.15,69.1,58.6,0
33109012001,2001,"Miami","Jul",5.89,73.1,62.4,0
33109012001,2001,"Miami","Aug",5.59,73.5,63.5,0
33109012001,2001,"Miami","Sep",4.7,63.1,52.2,0
33109012001,2001,"Miami","Oct",5.54,54.4,44.6,0
33109012001,2001,"Miami","Nov",2.9,48.4,36.8,0
33109012001,2001,"Miami","Dec",3.44,37.6,30.5,1
33109012002,2002,"Miami","Jan",1.31,34.3,26.5,1
33109012002,2002,"Miami","Feb",1.8,35.2,25.7,1
33109012002,2002,"Miami","Mar",3.85,38.8,29.6,1
33109012002,2002,"Miami","Apr",6.15,53.4,42.8,0
33109012002,2002,"Miami","May",5.6,57.9,46.9,0
33109012002,2002,"Miami","Jun",3.35,72.6,61.2,0
33109012002,2002,"Miami","Jul",1.83,77.2,65.3,0
33109012002,2002,"Miami","Aug",1.6,75.6,64.5,0
33109012002,2002,"Miami","Sep",5.4,69.2,56.6,0
33109012002,2002,"Miami","Oct",2.29,52,42.8,0
33109012002,2002,"Miami","Nov",2.99,40,33.1,0
33109012002,2002,"Miami","Dec",3.03,31.1,24.7,1
33109012003,2003,"Miami","Jan",1.53,21,13.8,1
33109012003,2003,"Miami","Feb",2.82,24.8,17.5,1
33109012003,2003,"Miami","Mar",2.78,41.6,30.8,1
33109012003,2003,"Miami","Apr",1.77,52.8,41.3,0
33109012003,2003,"Miami","May",5.78,60.3,50.5,0
33109012003,2003,"Miami","Jun",4.01,66.9,56.7,0
33109012003,2003,"Miami","Jul",8.61,72,61.9,0
33109012003,2003,"Miami","Aug",5.69,73.1,63.1,0
33109012003,2003,"Miami","Sep",5.49,63.4,52.8,0
33109012003,2003,"Miami","Oct",2.81,52.1,40.6,0
33109012003,2003,"Miami","Nov",4.54,46.5,38,0
33109012003,2003,"Miami","Dec",2.45,33.3,26.8,1
33109012004,2004,"Miami","Jan",4.05,23.4,16,1
33109012004,2004,"Miami","Feb",1.13,30.6,22.1,1
33109012004,2004,"Miami","Mar",2.34,43,34.1,0
33109012004,2004,"Miami","Apr",2.52,52.2,41.8,0
33109012004,2004,"Miami","May",6.9,65.8,55.6,0
33109012004,2004,"Miami","Jun",4.5,69.1,59.3,0
33109012004,2004,"Miami","Jul",3.43,72.1,62.3,0
33109012004,2004,"Miami","Aug",4.1,69.1,59.1,0
33109012004,2004,"Miami","Sep",0.95,66.8,54.6,0
33109012004,2004,"Miami","Oct",2.08,53.7,42.7,0
33109012004,2004,"Miami","Nov",3.76,45.4,37.3,0
33109012004,2004,"Miami","Dec",2.53,31,22.7,1
33109012005,2005,"Miami","Jan",9.39,28.7,21.3,1
33109012005,2005,"Miami","Feb",1.66,33.3,25.4,1
33109012005,2005,"Miami","Mar",2.37,36.2,27.5,1
33109012005,2005,"Miami","Apr",4.46,52.8,41.1,0
33109012005,2005,"Miami","May",2.27,57.6,45.7,0
33109012005,2005,"Miami","Jun",2.39,73.6,63.1,0
33109012005,2005,"Miami","Jul",3.01,75.3,65.1,0
33109012005,2005,"Miami","Aug",4.79,75,64.3,0
33109012005,2005,"Miami","Sep",5.39,68.5,57,0
33109012005,2005,"Miami","Oct",2.89,54.5,45.3,0
33109012005,2005,"Miami","Nov",4.08,44.3,34.1,0
33109012005,2005,"Miami","Dec",1.92,26.1,19.6,1
33109012006,2006,"Miami","Jan",2.36,39.1,31.7,1
33109012006,2006,"Miami","Feb",1.76,31.6,22.9,1
33109012006,2006,"Miami","Mar",3.18,39.1,30.2,1
33109012006,2006,"Miami","Apr",3.51,54.9,42.7,0
33109012006,2006,"Miami","May",4.12,60.1,49.6,0
33109012006,2006,"Miami","Jun",4.8,68.7,58.1,0
33109012006,2006,"Miami","Jul",5.69,75.3,65.8,0
33109012006,2006,"Miami","Aug",3.67,73.7,63.8,0
33109012006,2006,"Miami","Sep",3.95,62.4,52.9,0
33109012006,2006,"Miami","Oct",4.78,51,41.2,0
33109012006,2006,"Miami","Nov",2.04,44.1,34.6,0
33109012006,2006,"Miami","Dec",3.89,37.9,29.4,1
33109012007,2007,"Miami","Jan",4.58,32.9,26.1,1
33109012007,2007,"Miami","Feb",2.66,18.5,9.8,1
33109012007,2007,"Miami","Mar",5.7,45.7,35.6,0
33109012007,2007,"Miami","Apr",3.52,49.4,39.5,0
33109012007,2007,"Miami","May",2.11,66,52.8,0
33109012007,2007,"Miami","Jun",2.52,71.6,59.4,0
33109012007,2007,"Miami","Jul",3.51,71.4,59.9,0
33109012007,2007,"Miami","Aug",4.05,76.7,65.5,0
33109012007,2007,"Miami","Sep",3.36,68.6,55.6,0
33109012007,2007,"Miami","Oct",3.05,60.3,50.1,0
33109012007,2007,"Miami","Nov",3.09,42.3,33.5,0
33109012007,2007,"Miami","Dec",4.41,32.5,26,1
33109012008,2008,"Miami","Jan",2.77,28.4,20.5,1
33109012008,2008,"Miami","Feb",4.39,27.7,19.8,1
33109012008,2008,"Miami","Mar",6.48,37.2,29.4,1
33109012008,2008,"Miami","Apr",2.26,52.7,41.2,0
33109012008,2008,"Miami","May",4.86,58,47.1,0
33109012008,2008,"Miami","Jun",6.86,71.7,61.2,0
33109012008,2008,"Miami","Jul",4.9,72.8,62.4,0
33109012008,2008,"Miami","Aug",1.49,71.4,59.8,0
33109012008,2008,"Miami","Sep",2.58,67.9,55.5,0
33109012008,2008,"Miami","Oct",1.28,53.6,41.8,0
33109012008,2008,"Miami","Nov",2.2,40,31,1
33109012008,2008,"Miami","Dec",4.87,30.1,21.5,1
33109012009,2009,"Miami","Jan",2.03,20.8,13.2,1
33109012009,2009,"Miami","Feb",1.68,31.5,22.5,1
33109012009,2009,"Miami","Mar",1.4,43.5,32,0
33109012009,2009,"Miami","Apr",4.34,51.7,40.8,0
33109012009,2009,"Miami","May",3.61,62.1,50.5,0
33109012009,2009,"Miami","Jun",4.12,71,60.1,0
33109012009,2009,"Miami","Jul",5.1,69.1,59.5,0
33109012009,2009,"Miami","Aug",3.15,70.9,60.8,0
33109012009,2009,"Miami","Sep",2.43,65.2,54.7,0
33109012009,2009,"Miami","Oct",4.74,50.3,40.9,0
33109012009,2009,"Miami","Nov",1.02,46,36.6,0
33109012009,2009,"Miami","Dec",2.99,30.6,24,1
33109012010,2010,"Miami","Jan",1.44,24,18,1
33109012010,2010,"Miami","Feb",1.65,24.8,17.9,1
33109012010,2010,"Miami","Mar",3.9,42,31.8,1
33109012010,2010,"Miami","Apr",2.14,56.4,43.5,0
33109012010,2010,"Miami","May",5.13,64.1,53.7,0
33109012010,2010,"Miami","Jun",6.44,73.3,63.7,0
33109012010,2010,"Miami","Jul",2.94,76.1,65.6,0
33109012010,2010,"Miami","Aug",2.24,75,63.9,0
33109012010,2010,"Miami","Sep",1.59,67.2,54.5,0
33109012010,2010,"Miami","Oct",1.34,56,43.6,0
33109012010,2010,"Miami","Nov",4.43,42,30.3,1
33109012010,2010,"Miami","Dec",1.58,24.4,18.5,1
33109012011,2011,"Miami","Jan",1.34,23.4,16.5,1
33109012011,2011,"Miami","Feb",4.82,30.5,22.5,1
33109012011,2011,"Miami","Mar",4.44,40.8,32,0
33109012011,2011,"Miami","Apr",8.61,52.8,42,0
33109012011,2011,"Miami","May",6.85,62.2,53.1,0
33109012011,2011,"Miami","Jun",3.34,71.6,61.5,0
33109012011,2011,"Miami","Jul",2.46,79.2,67.8,0
33109012011,2011,"Miami","Aug",2.04,73.4,62,0
33109012011,2011,"Miami","Sep",7.97,63.5,54.4,0
33109012011,2011,"Miami","Oct",3.34,53.2,42.3,0
33109012011,2011,"Miami","Nov",5.71,47.2,38.5,0
33109012011,2011,"Miami","Dec",5.23,36.6,29.9,1
33109012012,2012,"Miami","Jan",3.82,31.5,23.4,1
33109012012,2012,"Miami","Feb",1.09,34.9,26.8,1
33109012012,2012,"Miami","Mar",2.4,53.5,42.6,0
33109012012,2012,"Miami","Apr",1.51,51.2,39.8,0
33109012012,2012,"Miami","May",3.61,67.9,55.9,0
33109012012,2012,"Miami","Jun",1.96,71.5,58.8,0
33109012012,2012,"Miami","Jul",3.55,78.6,67.5,0
33109012012,2012,"Miami","Aug",1.83,72.1,60,0
33109012012,2012,"Miami","Sep",5.67,64.2,53,0
33109012012,2012,"Miami","Oct",3.73,51.9,42.8,0
33109012012,2012,"Miami","Nov",0.69,39.8,29.9,1
33109012012,2012,"Miami","Dec",4.08,37.8,31.7,1
33109012013,2013,"Miami","Jan",3.08,30.3,22.4,1
33109012013,2013,"Miami","Feb",1.33,29.7,22.8,1
33109012013,2013,"Miami","Mar",2.94,34.8,27.6,1
33109012013,2013,"Miami","Apr",4.47,51.6,40.5,0
33109012013,2013,"Miami","May",2.31,65,54.6,0
33109012013,2013,"Miami","Jun",4.25,70.6,60.5,0
33109012013,2013,"Miami","Jul",5.39,72.9,64.1,0
33109012013,2013,"Miami","Aug",1.39,71.3,61,0
33109012013,2013,"Miami","Sep",3.08,66.4,54.3,0
33109012013,2013,"Miami","Oct",4.8,54.5,44.2,0
33109012013,2013,"Miami","Nov",2.51,39.4,31.8,1
33109012013,2013,"Miami","Dec",5.26,31.6,24.3,1
33109012014,2014,"Miami","Jan",2.22,20,10.4,1
33109012014,2014,"Miami","Feb",2.2,23.4,14.6,1
33109012014,2014,"Miami","Mar",2.24,35.1,24.7,1
33109012014,2014,"Miami","Apr",6.04,52.8,41.1,0
33109012014,2014,"Miami","May",4.15,63.4,52.4,0
33109012014,2014,"Miami","Jun",5.82,72.5,62.6,0
33109012014,2014,"Miami","Jul",3.49,69.8,59.5,0
33109012014,2014,"Miami","Aug",3.66,72.7,62.4,0
33109012014,2014,"Miami","Sep",1.43,64.3,52.4,0
33109012014,2014,"Miami","Oct",2.2,53.7,44.2,0
33109012014,2014,"Miami","Nov",2.08,36.6,28.3,1
33109012014,2014,"Miami","Dec",2.54,34.9,28.4,1
33109012015,2015,"Miami","Jan",2.85,25.2,17.1,1
33109012015,2015,"Miami","Feb",1.24,19,9.9,1
33109012015,2015,"Miami","Mar",3.72,37.1,27.9,1
33109012015,2015,"Miami","Apr",4.88,52.9,41.8,0
33109012015,2015,"Miami","May",2.87,66.7,55.7,0
33109012015,2015,"Miami","Jun",7.23,71.2,62,0
33109012015,2015,"Miami","Jul",5.03,72.8,63.1,0
33109012015,2015,"Miami","Aug",2.37,70.3,59.8,0
33109012015,2015,"Miami","Sep",1.45,68.9,57,0
33109012015,2015,"Miami","Oct",3.62,55.4,44.3,0
33109012015,2015,"Miami","Nov",2.55,47.1,37,0
33109012015,2015,"Miami","Dec",4.94,43.1,35.4,0
33109012016,2016,"Miami","Jan",1.45,27.3,19,1
33109012016,2016,"Miami","Feb",3.3,33.6,24.9,1
33109012016,2016,"Miami","Mar",4.42,47.5,38.1,0
33109012016,2016,"Miami","Apr",3.24,51.2,39.2,0
33109012016,2016,"Miami","May",3.32,60.3,49.4,0
33109012016,2016,"Miami","Jun",3.21,72.2,60.4,0
33109012016,2016,"Miami","Jul",2.28,75,64.9,0
33109012016,2016,"Miami","Aug",5.21,76.4,66.8,0
33109012016,2016,"Miami","Sep",3.37,69.6,58,0
33109012016,2016,"Miami","Oct",2.4,58.9,48.7,0
33109012016,2016,"Miami","Nov",1.13,46.4,35.9,0
33109012016,2016,"Miami","Dec",2.96,30.2,23.7,1
33109012017,2017,"Miami","Jan",3.59,34.6,27.7,1
33109012017,2017,"Miami","Feb",1.33,41,31.4,1
33109012017,2017,"Miami","Mar",4.79,41.4,32.5,0
33109012017,2017,"Miami","Apr",4.12,57.4,45.8,0
33109012017,2017,"Miami","May",6.63,61.1,50.7,0
33109012017,2017,"Miami","Jun",4.37,70.5,59.2,0
33109012017,2017,"Miami","Jul",7,73.6,63.6,0
33109012017,2017,"Miami","Aug",2.38,70.4,59.8,0
33109012017,2017,"Miami","Sep",2.07,66.4,55.3,0
33109012017,2017,"Miami","Oct",3.97,57.4,47.7,0
33109012017,2017,"Miami","Nov",5.65,42,33,0
33109012017,2017,"Miami","Dec",1.32,28.9,21,1
33109012018,2018,"Miami","Jan",2.48,24.9,17,1
33109012018,2018,"Miami","Feb",4.99,36.8,28.1,1
33109012018,2018,"Miami","Mar",3.74,36.8,28.1,1
33109012018,2018,"Miami","Apr",4.51,45.5,34.7,0
33109012018,2018,"Miami","May",3.75,69.6,57.9,0
33109012018,2018,"Miami","Jun",4.86,72.7,62.6,0
33109012018,2018,"Miami","Jul",3.75,73.9,63.5,0
33109012018,2018,"Miami","Aug",5.51,74.1,64.9,0
33109012018,2018,"Miami","Sep",6.11,70,60.9,0
33109012018,2018,"Miami","Oct",1.56,54.7,44.8,0
33109012018,2018,"Miami","Nov",6.01,37.1,30.8,1
33109012018,2018,"Miami","Dec",3.22,35.5,28.2,1
33109012019,2019,"Miami","Jan",3.65,27.2,19.9,1
33109012019,2019,"Miami","Feb",5.45,33.1,25,1
33109012019,2019,"Miami","Mar",3.85,37.1,27.7,1
33109012019,2019,"Miami","Apr",4.74,53.1,42.4,0
33109012019,2019,"Miami","May",6.65,63.8,54,0
33109012019,2019,"Miami","Jun",5.21,70.4,60.7,0
33109012019,2019,"Miami","Jul",3.18,76.9,66.5,0
33109012019,2019,"Miami","Aug",1.98,73,62.4,0
33109012019,2019,"Miami","Sep",1.06,71.5,59.1,0
33109012019,2019,"Miami","Oct",3.34,57.2,45.7,0
33109012019,2019,"Miami","Nov",1.58,37.9,29.4,1
33109012019,2019,"Miami","Dec",3.4,36.3,27.6,1
33109012020,2020,"Miami","Jan",4.04,35.3,29.4,1
33109012020,2020,"Miami","Feb",2.8,33,25.9,1
33109012020,2020,"Miami","Mar",5.05,45.4,37.2,0
33109012020,2020,"Miami","Apr",3.15,49.2,38.5,0
33109012020,2020,"Miami","May",5.32,59.8,49.7,0
33109012020,2020,"Miami","Jun",2.54,72.3,61,0
33109012020,2020,"Miami","Jul",3.66,77.6,66.8,0
33109012020,2020,"Miami","Aug",2.94,72.7,62.1,0
33109012020,2020,"Miami","Sep",2.63,65.9,54,0
33109012020,2020,"Miami","Oct",4.6,53.8,44.2,0
33109012020,2020,"Miami","Nov",2.92,47.2,37,0
33109012020,2020,"Miami","Dec",1.25,34,26.7,1
33109012021,2021,"Miami","Jan",2.32,31.5,26.5,1
33109012021,2021,"Miami","Feb",1.78,24.7,17.5,1
33109012021,2021,"Miami","Mar",3.83,45.7,33.3,0
33109012021,2021,"Miami","Apr",2.53,52.4,41.2,0
33109012021,2021,"Miami","May",3.98,59.7,48.2,0
33109012021,2021,"Miami","Jun",4.19,72.8,62.7,0
33109012021,2021,"Miami","Jul",4.95,74.2,64.9,0
33109012021,2021,"Miami","Aug",3.34,75.6,65.3,0
33109012021,2021,"Miami","Sep",4.5,68.4,57.3,0
33109012021,2021,"Miami","Oct",5.1,61,51.8,0
33109012021,2021,"Miami","Nov",1.65,40.8,31.3,1
33109012021,2021,"Miami","Dec",4.47,40.9,31.6,1
33111012001,2001,"Monroe","Jan",2.19,28.2,19.6,1
33111012001,2001,"Monroe","Feb",1.49,36.4,27.3,1
33111012001,2001,"Monroe","Mar",3.21,37.1,28.4,1
33111012001,2001,"Monroe","Apr",4.45,54.2,40.7,0
33111012001,2001,"Monroe","May",5.44,61.4,49.2,0
33111012001,2001,"Monroe","Jun",3.85,68.4,56.5,0
33111012001,2001,"Monroe","Jul",4.55,70.5,59.3,0
33111012001,2001,"Monroe","Aug",4.52,73.3,63.4,0
33111012001,2001,"Monroe","Sep",2.06,62.8,51.4,0
33111012001,2001,"Monroe","Oct",2.31,53.8,41,0
33111012001,2001,"Monroe","Nov",2.82,47.9,34.7,0
33111012001,2001,"Monroe","Dec",2.79,39.3,30.5,1
33111012002,2002,"Monroe","Jan",2.27,33.9,25.1,1
33111012002,2002,"Monroe","Feb",0.97,36.5,25,1
33111012002,2002,"Monroe","Mar",4.91,41.5,30.3,1
33111012002,2002,"Monroe","Apr",4.43,53.8,41.7,0
33111012002,2002,"Monroe","May",5.42,57.3,44.3,0
33111012002,2002,"Monroe","Jun",4.73,71,59.2,0
33111012002,2002,"Monroe","Jul",2.64,75.1,64,0
33111012002,2002,"Monroe","Aug",1.37,74.5,61.9,0
33111012002,2002,"Monroe","Sep",4.11,68.3,54.7,0
33111012002,2002,"Monroe","Oct",4.03,53.9,45.1,0
33111012002,2002,"Monroe","Nov",2.97,41,33.3,0
33111012002,2002,"Monroe","Dec",2.79,32.3,24.9,1
33111012003,2003,"Monroe","Jan",2.07,23.6,16.3,1
33111012003,2003,"Monroe","Feb",4.43,28,20.9,1
33111012003,2003,"Monroe","Mar",1.07,43.2,31.4,1
33111012003,2003,"Monroe","Apr",2.84,53.7,41.2,0
33111012003,2003,"Monroe","May",6.79,60.7,50.4,0
33111012003,2003,"Monroe","Jun",5.42,65.5,54.9,0
33111012003,2003,"Monroe","Jul",7.21,71.6,60.9,0
33111012003,2003,"Monroe","Aug",6.74,72.7,63.1,0
33111012003,2003,"Monroe","Sep",5.14,64,53.7,0
33111012003,2003,"Monroe","Oct",3.23,51.2,39.4,0
33111012003,2003,"Monroe","Nov",5.79,47.3,37,0
33111012003,2003,"Monroe","Dec",3.33,32.9,25.4,1
33111012004,2004,"Monroe","Jan",4.34,25.4,17.3,1
33111012004,2004,"Monroe","Feb",2.53,32.2,22.3,1
33111012004,2004,"Monroe","Mar",3.74,43.7,32.7,0
33111012004,2004,"Monroe","Apr",4.52,51.8,40.5,0
33111012004,2004,"Monroe","May",5.81,65.6,52.7,0
33111012004,2004,"Monroe","Jun",4.25,68.2,57.6,0
33111012004,2004,"Monroe","Jul",3,71.6,61.9,0
33111012004,2004,"Monroe","Aug",5.92,69.1,58.8,0
33111012004,2004,"Monroe","Sep",9.74,66.4,55.1,0
33111012004,2004,"Monroe","Oct",3.61,54.5,43.8,0
33111012004,2004,"Monroe","Nov",3.66,46.3,37.3,0
33111012004,2004,"Monroe","Dec",2.91,34,25,1
33111012005,2005,"Monroe","Jan",7.82,32.7,24.5,1
33111012005,2005,"Monroe","Feb",2.18,34.9,25.6,1
33111012005,2005,"Monroe","Mar",4.17,36.7,27.9,1
33111012005,2005,"Monroe","Apr",4.06,53.4,40.4,0
33111012005,2005,"Monroe","May",3.62,56.8,43.7,0
33111012005,2005,"Monroe","Jun",1.71,71.7,59.8,0
33111012005,2005,"Monroe","Jul",3.48,75.3,64.7,0
33111012005,2005,"Monroe","Aug",4.15,74.7,64,0
33111012005,2005,"Monroe","Sep",1.79,68,55.4,0
33111012005,2005,"Monroe","Oct",3.8,54.4,44.4,0
33111012005,2005,"Monroe","Nov",3.66,44.6,32.9,0
33111012005,2005,"Monroe","Dec",1.99,29.1,22.3,1
33111012006,2006,"Monroe","Jan",4.12,39.4,30.3,1
33111012006,2006,"Monroe","Feb",1.23,32.8,24.2,1
33111012006,2006,"Monroe","Mar",2.42,39.8,29.9,1
33111012006,2006,"Monroe","Apr",3.98,54.8,41.1,0
33111012006,2006,"Monroe","May",3.16,58.4,46.1,0
33111012006,2006,"Monroe","Jun",4.13,66.8,55.5,0
33111012006,2006,"Monroe","Jul",4.67,73.1,62.7,0
33111012006,2006,"Monroe","Aug",2.48,73.7,62.2,0
33111012006,2006,"Monroe","Sep",4.77,62.6,53.3,0
33111012006,2006,"Monroe","Oct",6.01,51.1,40.9,0
33111012006,2006,"Monroe","Nov",2.39,44.8,34.8,0
33111012006,2006,"Monroe","Dec",2.05,38.9,28.2,1
33111012007,2007,"Monroe","Jan",4.52,34.4,26.6,1
33111012007,2007,"Monroe","Feb",2.43,21,11.4,1
33111012007,2007,"Monroe","Mar",4.44,44.2,32.3,0
33111012007,2007,"Monroe","Apr",3.33,49,38.6,0
33111012007,2007,"Monroe","May",1.54,63.3,48.4,0
33111012007,2007,"Monroe","Jun",3.59,70.1,57,0
33111012007,2007,"Monroe","Jul",4.51,70.2,58.6,0
33111012007,2007,"Monroe","Aug",5.96,75.6,64.4,0
33111012007,2007,"Monroe","Sep",1.18,67.5,54.1,0
33111012007,2007,"Monroe","Oct",2.34,60.1,48.4,0
33111012007,2007,"Monroe","Nov",3.65,43.3,33.4,0
33111012007,2007,"Monroe","Dec",5.46,35.1,27.4,1
33111012008,2008,"Monroe","Jan",2.57,29.7,20.6,1
33111012008,2008,"Monroe","Feb",4.66,31.7,23.4,1
33111012008,2008,"Monroe","Mar",5.74,39.4,29.6,1
33111012008,2008,"Monroe","Apr",3.03,54.8,42.8,0
33111012008,2008,"Monroe","May",5.5,57.2,44.8,0
33111012008,2008,"Monroe","Jun",7.58,70.5,58.9,0
33111012008,2008,"Monroe","Jul",5.51,71.8,60.8,0
33111012008,2008,"Monroe","Aug",1.86,69.8,57.9,0
33111012008,2008,"Monroe","Sep",1.35,66.9,54.8,0
33111012008,2008,"Monroe","Oct",2.04,52.2,40.2,0
33111012008,2008,"Monroe","Nov",2.6,40.4,30.4,1
33111012008,2008,"Monroe","Dec",6.54,33.7,23.9,1
33111012009,2009,"Monroe","Jan",3.85,24.2,15.3,1
33111012009,2009,"Monroe","Feb",1.83,32.1,21.2,1
33111012009,2009,"Monroe","Mar",1.83,43.9,32.2,0
33111012009,2009,"Monroe","Apr",3.79,51.8,38.6,0
33111012009,2009,"Monroe","May",5.59,61.5,49.5,0
33111012009,2009,"Monroe","Jun",4.18,68.4,57.1,0
33111012009,2009,"Monroe","Jul",4.71,68.2,57.9,0
33111012009,2009,"Monroe","Aug",2.21,72,61.9,0
33111012009,2009,"Monroe","Sep",2.77,64.8,54,0
33111012009,2009,"Monroe","Oct",3.39,50.1,40.3,0
33111012009,2009,"Monroe","Nov",1.23,46.9,36.2,0
33111012009,2009,"Monroe","Dec",4.04,31.3,23.2,1
33111012010,2010,"Monroe","Jan",2.76,26.5,20,1
33111012010,2010,"Monroe","Feb",2.53,26.7,20,1
33111012010,2010,"Monroe","Mar",2.56,43.8,32.6,0
33111012010,2010,"Monroe","Apr",1.2,55.2,40.1,0
33111012010,2010,"Monroe","May",5.79,63.5,51,0
33111012010,2010,"Monroe","Jun",5.24,72.1,61.4,0
33111012010,2010,"Monroe","Jul",5.32,74.6,63.4,0
33111012010,2010,"Monroe","Aug",3.23,74,62.8,0
33111012010,2010,"Monroe","Sep",1.94,65.6,52,0
33111012010,2010,"Monroe","Oct",2.47,54.1,41.5,0
33111012010,2010,"Monroe","Nov",2.93,42.1,30.3,1
33111012010,2010,"Monroe","Dec",3.79,25.4,19.6,1
